BatchStart
|obsid         |prnb |status          |pi_lname    |pi_fname|target_name  |ra        |dec      |time                 |duration|exposure|_Search_Offset                |
|90058-10-07-00|90058|archived        |SWANK       |JEAN    |XTE_J1746-319|17 46 15.6|-32 13 59|2004-07-23 15:12:06.6|    1740|    1490| 0.037 (17 46 15.6, -32 14 01)|
|80146-01-07-10|80146|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2003-08-18 08:07:05.7|    2464|    1487| 0.037 (17 46 15.6, -32 14 01)|
|90421-01-01-01|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-08-10 15:14:06.7|    3361|    1485| 0.037 (17 46 15.6, -32 14 01)|
|80137-01-34-02|80137|archived        |TOMSICK     |JOHN    |XTE_J1746-319|17 46 15.6|-32 13 59|2003-11-08 11:29:05.9|    2460|    1484| 0.037 (17 46 15.6, -32 14 01)|
|93427-01-12-00|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-10-25 05:30:06.3|    2358|    1483| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-22-01|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-16 10:09:38.3|    3804|    1480| 0.007 (17 46 15.6, -32 14 01)|
|95360-14-28-01|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-30 00:11:38.1|    2162|    1479| 0.007 (17 46 15.6, -32 14 01)|
|95360-14-27-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-25 15:20:38.1|    2400|    1477| 0.007 (17 46 15.6, -32 14 01)|
|91428-01-05-00|91428|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2005-10-02 22:45:40.9|    2617|    1475| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-24-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-19 15:01:39.4|    2520|    1475| 0.007 (17 46 15.6, -32 14 01)|
|94413-01-03-06|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-06-07 05:05:13.3|    2935|    1473| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-27-01|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-29 02:33:12.1|    3176|    1473| 0.007 (17 46 15.6, -32 14 01)|
|95405-01-03-00|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-01-30 12:38:13.9|    2885|    1471| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-10-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-08-30 03:44:43.6|    3854|    1470| 0.007 (17 46 15.6, -32 14 01)|
|80146-01-43-01|80146|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2003-05-20 12:31:44.3|    2589|    1469| 0.037 (17 46 15.6, -32 14 01)|
|95405-01-03-04|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-01-31 18:25:16.3|    2967|    1467| 0.460 (17 46 15.6, -32 14 01)|
|80137-01-35-00|80137|archived        |TOMSICK     |JOHN    |XTE_J1746-319|17 46 15.6|-32 13 59|2003-11-08 08:07:16.9|    2807|    1460| 0.037 (17 46 15.6, -32 14 01)|
|95405-01-03-05|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-02-02 12:53:19.4|    2096|    1460| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-03-06|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-02-04 18:05:22.3|    3216|    1455| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-01-00|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-01-17 16:34:52.9|    3242|    1454| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-03-02|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-02-03 14:01:21.8|    2041|    1453| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-05-01|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-02-13 13:37:24.1|    3570|    1449| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-03-02|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-04-25 09:35:54.8|    1812|    1446| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-14-05|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-12 21:14:57.7|    3593|    1442| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-15-05|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-19 11:37:59.8|    2348|    1436| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-14-04|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-11 18:33:31.4|    2880|    1435| 0.460 (17 46 15.6, -32 14 01)|
|90421-01-02-00|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-08-14 06:50:02.4|    1865|    1432| 0.037 (17 46 15.6, -32 14 01)|
|96425-01-06-03|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-05-17 11:42:33.7|    3570|    1430| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-02-03|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-08-14 00:26:34.9|    2287|    1425| 0.007 (17 46 15.6, -32 14 01)|
|96425-01-06-00|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-05-13 00:02:08.7|    2770|    1422| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-02-00|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-01-23 09:21:38.6|    2826|    1420| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-03-02|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-06-08 06:12:10.9|    3523|    1416| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-04-03|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-06-14 06:36:12.1|    3035|    1415| 0.460 (17 46 15.6, -32 14 01)|
|90115-01-02-01|90115|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2004-10-12 00:46:41.1|    2048|    1414| 0.037 (17 46 15.6, -32 14 01)|
|94413-01-09-00|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-07-19 06:46:14.3|    3060|    1409| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-07-02|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-07-09 09:56:47.6|    3681|    1404| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-05-02|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-02-14 11:31:50.9|    3038|    1396| 0.460 (17 46 15.6, -32 14 01)|
|91428-01-07-00|91428|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2005-10-17 20:00:06.6|    1560|    1394| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-05-04|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|  2010-02-16 15:24:53|    3956|    1392| 0.460 (17 46 15.6, -32 14 01)|
|80137-01-39-00|80137|archived        |TOMSICK     |JOHN    |XTE_J1746-319|17 46 15.6|-32 13 59|  2003-11-14 00:05:24|    3178|    1390| 0.037 (17 46 15.6, -32 14 01)|
|93427-01-12-02|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-10-29 15:05:23.1|    2600|    1388| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-15-03|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-17 17:18:25.6|    3181|    1388| 0.460 (17 46 15.6, -32 14 01)|
|90058-10-07-01|90058|archived        |SWANK       |JEAN    |XTE_J1746-319|17 46 15.6|-32 13 59|2004-07-27 01:08:56.8|    3005|    1384| 0.037 (17 46 15.6, -32 14 01)|
|90115-01-01-01|90115|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2004-10-05 01:32:00.1|    2645|    1378| 0.037 (17 46 15.6, -32 14 01)|
|93427-01-06-02|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-02-18 10:16:34.8|    2397|    1368| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-04-00|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-06-12 05:54:07.5|    3775|    1364| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-15-01|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-15 16:35:21.4|    2804|    1333| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-02-01|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-04-17 23:21:53.9|    2602|    1325| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-07-05|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-02-27 23:38:59.4|    3128|    1319| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-08-01|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-05-30 06:38:31.2|    3266|    1315| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-23-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-17 16:00:39.2|    2340|    1296| 0.007 (17 46 15.6, -32 14 01)|
|93427-01-15-04|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-18 15:17:15.1|    2711|    1288| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-04-08|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|  2009-06-15 06:09:19|    3930|    1281| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-04-00|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-02-05 00:03:48.1|    1740|    1279| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-14-01|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-08 18:20:18.2|    2544|    1279| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-14-02|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-09 00:48:55.9|    3480|    1266| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-03-05|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-06-07 03:31:57.2|    3196|    1263| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-06-01|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-05-14 10:00:32.3|    3435|    1252| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-07-00|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-02-27 04:23:01.8|    2465|    1252| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-12-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-01 06:09:37.2|    4290|    1243| 0.007 (17 46 15.6, -32 14 01)|
|95360-14-11-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-08-31 00:05:39.6|    3157|    1238| 0.007 (17 46 15.6, -32 14 01)|
|91428-01-08-00|91428|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|  2005-10-25 08:42:57|    1981|    1236| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-03-05|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-04-23 06:26:12.5|    3353|    1232| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-28-02|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|  2010-09-30 22:28:44|    2088|    1227| 0.007 (17 46 15.6, -32 14 01)|
|94413-01-07-00|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-07-04 07:28:48.3|    3594|    1222| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-10-01|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-06-14 09:08:16.8|    3041|    1222| 0.460 (17 46 15.6, -32 14 01)|
|90421-01-01-00|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-08-07 04:49:49.7|    3388|    1220| 0.037 (17 46 15.6, -32 14 01)|
|93427-01-14-06|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-13 19:12:50.1|    3345|    1217| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-04-01|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-06-13 05:29:54.2|    3218|    1211| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-30-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-10-03 19:25:26.1|    3481|    1204| 0.007 (17 46 15.6, -32 14 01)|
|94413-01-11-00|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-08-02 01:37:30.1|    3652|    1200| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-05-03|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|  2008-02-13 14:06:32|    2088|    1194| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-15-06|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-11-18 20:04:04.2|    3036|    1190| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-24-01|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-20 16:12:32.8|    2217|    1189| 0.007 (17 46 15.6, -32 14 01)|
|94413-01-08-01|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-07-16 21:04:33.9|    1855|    1188| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-06-02|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|  2011-05-16 01:02:03|    1857|    1187| 0.460 (17 46 15.6, -32 14 01)|
|80137-01-35-01|80137|archived        |TOMSICK     |JOHN    |XTE_J1746-319|17 46 15.6|-32 13 59|2003-11-08 09:52:04.2|    2160|    1185| 0.037 (17 46 15.6, -32 14 01)|
|95405-01-02-04|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-01-22 17:55:06.2|    1778|    1184| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-02-01|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-01-24 12:10:35.9|    2100|    1183| 0.460 (17 46 15.6, -32 14 01)|
|90421-01-05-00|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-09-04 23:13:14.6|    2944|    1169| 0.037 (17 46 15.6, -32 14 01)|
|95405-01-07-02|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-03-04 14:24:49.2|    2538|    1161| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-12-01|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-08-10 19:02:51.4|    3473|    1154| 0.460 (17 46 15.6, -32 14 01)|
|94413-01-03-00|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-06-05 05:58:22.4|    3301|    1152| 0.460 (17 46 15.6, -32 14 01)|
|90115-01-07-00|90115|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2004-11-13 01:00:28.8|    2513|    1140| 0.037 (17 46 15.6, -32 14 01)|
|90058-10-08-01|90058|archived        |SWANK       |JEAN    |XTE_J1746-319|17 46 15.6|-32 13 59|2004-08-03 09:49:30.4|    4057|    1137| 0.037 (17 46 15.6, -32 14 01)|
|95360-14-02-02|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-08-15 04:48:04.3|    2386|    1129| 0.007 (17 46 15.6, -32 14 01)|
|95360-14-28-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-26 02:28:42.5|    3104|    1113| 0.007 (17 46 15.6, -32 14 01)|
|80146-01-95-01|80146|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|  2003-07-14 03:39:55|    2056|    1085| 0.037 (17 46 15.6, -32 14 01)|
|90115-01-04-00|90115|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2004-10-22 04:54:29.7|    3276|    1079| 0.037 (17 46 15.6, -32 14 01)|
|94413-01-02-01|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-05-30 22:45:59.9|    1800|    1074| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-23-01|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-18 02:46:07.1|    2432|    1070| 0.007 (17 46 15.6, -32 14 01)|
|96425-01-08-00|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-05-28 00:20:37.2|    3507|    1062| 0.460 (17 46 15.6, -32 14 01)|
|80146-01-04-10|80146|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2003-09-12 01:05:36.4|    1291|    1062| 0.037 (17 46 15.6, -32 14 01)|
|96425-01-06-04|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-05-19 04:16:08.8|    2891|    1061| 0.460 (17 46 15.6, -32 14 01)|
|80137-01-31-00|80137|archived        |TOMSICK     |JOHN    |XTE_J1746-319|17 46 15.6|-32 13 59|  2003-11-04 00:36:38|    4214|    1058| 0.037 (17 46 15.6, -32 14 01)|
|90115-01-03-10|90115|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2004-10-18 19:54:41.8|    1615|    1053| 0.037 (17 46 15.6, -32 14 01)|
|95405-01-05-05|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-02-17 16:40:48.9|    2772|    1042| 0.460 (17 46 15.6, -32 14 01)|
|90421-01-03-00|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-08-20 20:50:30.6|    2643|    1016| 0.037 (17 46 15.6, -32 14 01)|
|96425-01-05-02|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-05-10 12:10:01.3|    3301|    1015| 0.460 (17 46 15.6, -32 14 01)|
|90421-01-08-01|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-09-27 21:42:05.5|    3247|    1008| 0.037 (17 46 15.6, -32 14 01)|
|90115-01-01-00|90115|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2004-10-01 06:04:07.1|    1140|     992| 0.037 (17 46 15.6, -32 14 01)|
|95360-14-21-01|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-09-14 17:26:20.8|    2141|     973| 0.007 (17 46 15.6, -32 14 01)|
|80146-01-08-10|80146|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2003-09-16 17:01:23.5|    1784|     967| 0.037 (17 46 15.6, -32 14 01)|
|94413-01-08-02|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-07-11 02:48:27.1|    1926|     964| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-02-04|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-04-17 11:07:58.4|    2889|     962| 0.460 (17 46 15.6, -32 14 01)|
|90115-01-07-01|90115|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2004-11-17 01:07:07.1|    2049|     958| 0.037 (17 46 15.6, -32 14 01)|
|93427-01-10-02|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-10-16 05:27:30.8|    3696|     954| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-05-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-08-20 02:34:34.2|    2096|     951| 0.007 (17 46 15.6, -32 14 01)|
|95360-14-20-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|  2010-09-11 07:58:35|    3032|     948| 0.007 (17 46 15.6, -32 14 01)|
|80146-01-82-01|80146|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2003-06-29 08:56:05.9|    2478|     947| 0.037 (17 46 15.6, -32 14 01)|
|95360-14-03-01|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|  2010-08-16 01:13:35|    1764|     945| 0.007 (17 46 15.6, -32 14 01)|
|95405-01-01-01|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-01-21 13:36:37.4|    2024|     942| 0.460 (17 46 15.6, -32 14 01)|
|80146-01-15-10|80146|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2003-09-18 20:52:37.6|    1229|     941| 0.037 (17 46 15.6, -32 14 01)|
|90421-01-04-01|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-09-01 08:12:07.2|    1080|     929| 0.037 (17 46 15.6, -32 14 01)|
|90421-01-04-00|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-08-28 01:27:14.1|    1493|     927| 0.037 (17 46 15.6, -32 14 01)|
|93427-01-10-00|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-10-11 08:42:16.4|    1131|     924| 0.460 (17 46 15.6, -32 14 01)|
|93427-01-12-05|93427|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2008-10-30 03:17:16.8|    1319|     923| 0.460 (17 46 15.6, -32 14 01)|
|95405-01-04-05|95405|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2010-02-11 17:59:20.3|    3121|     918| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-09-01|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-06-08 02:48:21.9|    2262|     911| 0.460 (17 46 15.6, -32 14 01)|
|91428-01-03-01|91428|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2005-09-22 03:19:54.9|    1272|     905| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-31-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-10-07 14:13:59.5|    2423|     896| 0.007 (17 46 15.6, -32 14 01)|
|90421-01-06-01|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-09-14 09:21:06.6|    1140|     896| 0.037 (17 46 15.6, -32 14 01)|
|90421-01-08-00|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-09-25 05:13:59.5|    1533|     896| 0.037 (17 46 15.6, -32 14 01)|
|96425-01-07-00|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-05-20 20:11:06.7|    2657|     886| 0.460 (17 46 15.6, -32 14 01)|
|90421-01-07-01|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-09-21 08:44:06.1|    1344|     884| 0.037 (17 46 15.6, -32 14 01)|
|80137-01-34-01|80137|archived        |TOMSICK     |JOHN    |XTE_J1746-319|17 46 15.6|-32 13 59|2003-11-07 11:54:05.8|    1261|     883| 0.037 (17 46 15.6, -32 14 01)|
|95360-14-02-01|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-08-11 01:55:09.4|    3982|     880| 0.007 (17 46 15.6, -32 14 01)|
|96425-01-05-01|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-05-09 03:03:10.1|    1470|     874| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-02-04|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-08-17 22:49:14.3|    2155|     870| 0.007 (17 46 15.6, -32 14 01)|
|90115-01-02-00|90115|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2004-10-09 11:34:12.6|    1357|     869| 0.037 (17 46 15.6, -32 14 01)|
|96425-01-02-03|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2011-04-21 20:11:06.7|    1365|     866| 0.460 (17 46 15.6, -32 14 01)|
|95360-14-07-00|95360|archived        |SHAPOSHNIKOV|NIKOLAI |H_1743-322   |17 46 15.6|-32 14 01|2010-08-22 23:39:07.2|    1373|     862| 0.007 (17 46 15.6, -32 14 01)|
|94413-01-06-01|94413|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|2009-07-01 01:56:51.4|    3405|     853| 0.460 (17 46 15.6, -32 14 01)|
|96425-01-04-03|96425|archived        |TOO         |PUBLIC  |H_1743-322   |17 46 16.8|-32 14 24|  2011-05-01 04:23:07|    2799|     851| 0.460 (17 46 15.6, -32 14 01)|
|90115-01-05-04|90115|archived        |MCCLINTOCK  |JEFFREY |XTE_J1746-319|17 46 15.6|-32 13 59|2004-11-03 17:30:57.3|    1774|     841| 0.037 (17 46 15.6, -32 14 01)|
|90421-01-07-00|90421|archived        |TOO         |PUBLIC  |XTE_J1746-319|17 46 15.6|-32 13 59|2004-09-18 06:52:29.3|    2340|     839| 0.037 (17 46 15.6, -32 14 01)|
|80135-02-01-10|80135|archived        |MILLER      |JON     |XTE_J1746-319|17 46 15.6|-32 13 59|2003-05-01 23:59:57.4|    1321|     835| 0.037 (17 46 15.6, -32 14 01)|
